datetime,SNX-USD,XTZ-USD,ICP-USD,ETC-USD,ZEC-USD,LINK-USD,MKR-USD,ATOM-USD,BCH-USD,CELO-USD,ENJ-USD,RUNE-USD,FIL-USD,ZRX-USD,TRX-USD,YFI-USD,COMP-USD,XLM-USD,EOS-USD,NEAR-USD,ALGO-USD,XMR-USD,SUSHI-USD,ADA-USD,UMA-USD,BTC-USD,DOT-USD,CRV-USD,SOL-USD,DOGE-USD,LTC-USD,AAVE-USD,UNI-USD,MATIC-USD,1INCH-USD,AVAX-USD,ETH-USD
2023-04-21T21:00:00.000Z,2.475,0.995,5.45,19.24,36.3,7.065,677,10.74,119.4,0.601,0.382,1.364,5.2,0.255,0.0644,8089,38.6,0.0924,1.042,1.906,0.184,150.6,1.02,0.381,1.9,27310,5.82,0.9157,21.245,0.0778,85,68.79,5.437,1.0098,0.489,16.82,1840.8
2023-04-21T22:00:00.000Z,2.472,0.995,5.5,19.19,36.3,7.038,676,10.7,118.7,0.6,0.382,1.366,5.2,0.254,0.0648,8177,38.5,0.0927,1.04,1.904,0.1837,151.5,1.022,0.382,1.9,27228,5.82,0.9155,21.163,0.0779,85.3,68.86,5.435,1.0047,0.489,16.83,1844.7
2023-04-21T23:00:00.000Z,2.487,0.995,5.52,19.27,36.3,7.118,677,10.8,119.3,0.601,0.382,1.37,5.22,0.256,0.0649,8204,38.5,0.0927,1.04,1.926,0.1848,151.5,1.026,0.382,1.91,27293,5.82,0.9231,21.258,0.0785,85.8,69.07,5.435,1.011,0.493,16.83,1850.8
2023-04-22T00:00:00.000Z,2.47,0.995,5.5,19.48,36.3,7.116,679,10.8,119.3,0.597,0.382,1.369,5.22,0.259,0.0649,8201,38.7,0.0928,1.046,1.913,0.1854,151.5,1.028,0.383,1.92,27279,5.82,0.9211,21.2,0.0783,85.1,68.85,5.457,1.0136,0.494,16.85,1849.5
2023-04-22T01:00:00.000Z,2.465,1.001,5.48,19.92,36.4,7.132,693,10.735,119.9,0.601,0.381,1.369,5.3,0.264,0.0649,8191,38.7,0.0923,1.046,1.91,0.1861,150.6,1.028,0.382,1.92,27324,5.82,0.9191,21.269,0.0783,85.8,68.87,5.464,1.0096,0.49,16.92,1855.1
2023-04-22T02:00:00.000Z,2.477,1.001,5.47,19.75,36.4,7.14,693,10.735,119.9,0.601,0.383,1.367,5.29,0.26,0.0649,8197,39,0.0926,1.046,1.918,0.1881,150.6,1.03,0.382,1.92,27299,5.82,0.9245,21.294,0.0787,85.8,69.3,5.464,1.0174,0.49,16.89,1853.7
2023-04-22T03:00:00.000Z,2.461,1.001,5.49,19.75,36.4,7.167,692,10.735,119.9,0.603,0.383,1.367,5.29,0.26,0.0649,8259,39,0.0926,1.048,1.921,0.1881,150.6,1.03,0.382,1.92,27298,5.82,0.9245,21.294,0.0787,85.8,69.59,5.464,1.0217,0.49,17.02,1858.6
2023-04-22T04:00:00.000Z,2.481,1.001,5.49,19.75,36.4,7.155,692,10.833,119.9,0.603,0.383,1.367,5.29,0.261,0.0649,8237,39,0.0926,1.048,1.921,0.1889,150.6,1.034,0.388,1.92,27347,5.82,0.9245,21.419,0.0787,85.7,69.77,5.464,1.0195,0.493,17.07,1860.9
2023-04-22T05:00:00.000Z,2.481,1.021,5.49,19.71,36.6,7.155,690,10.833,121.2,0.603,0.384,1.372,5.26,0.261,0.0652,8206,39.1,0.0926,1.052,1.92,0.1889,152.3,1.034,0.388,1.93,27347,5.82,0.9262,21.419,0.0792,85.7,69.96,5.464,1.0195,0.492,17.07,1863.5
2023-04-22T06:00:00.000Z,2.473,1.015,5.43,19.65,36.6,7.115,691,10.805,121.2,0.604,0.384,1.371,5.26,0.261,0.0652,8196,39.3,0.0933,1.053,1.92,0.1887,152.3,1.036,0.388,1.93,27347,5.82,0.9262,21.348,0.0792,85.7,69.88,5.525,1.0137,0.491,17.05,1855.1
2023-04-22T07:00:00.000Z,2.508,1.011,5.41,19.89,36.6,7.109,691,10.953,120.7,0.604,0.385,1.371,5.23,0.258,0.0652,8170,39.1,0.0926,1.053,1.912,0.1899,152.9,1.035,0.388,1.93,27302,5.82,0.9194,21.294,0.0789,85.6,69.63,5.525,1.0133,0.491,16.93,1852.5
2023-04-22T08:00:00.000Z,2.469,1.012,5.44,19.73,36.4,7.112,691,10.926,120.7,0.604,0.385,1.368,5.23,0.258,0.0652,8170,39.2,0.0926,1.048,1.901,0.188,153,1.035,0.388,1.92,27252,5.82,0.9179,21.251,0.0788,85.2,69.84,5.536,1.0119,0.49,16.95,1849.8
2023-04-22T09:00:00.000Z,2.487,1.02,5.46,19.9,36.6,7.132,684,10.849,120.7,0.602,0.385,1.372,5.24,0.258,0.0658,8129,39.2,0.0926,1.049,1.914,0.1879,153.1,1.035,0.388,1.91,27285,5.87,0.9179,21.395,0.0791,85.6,69.84,5.501,1.0119,0.494,17.08,1851.5
2023-04-22T10:00:00.000Z,2.471,1.022,5.44,19.86,36.5,7.129,684,10.817,120.7,0.602,0.385,1.369,5.24,0.258,0.0658,8168,39.4,0.0932,1.049,1.901,0.1873,153.1,1.037,0.386,1.91,27262,5.89,0.9159,21.395,0.0789,85.6,69.36,5.476,1.0123,0.492,17.08,1848.1
2023-04-22T11:00:00.000Z,2.471,1.02,5.44,19.92,36.5,7.144,692,10.817,120.7,0.602,0.385,1.38,5.24,0.261,0.0659,8191,39.4,0.0932,1.049,1.913,0.188,153.1,1.037,0.386,1.91,27302,5.89,0.9238,21.353,0.0789,85.6,69.56,5.491,1.0137,0.492,17.16,1856.5
2023-04-22T12:00:00.000Z,2.511,1.02,5.47,19.94,36.5,7.156,696,10.903,120.7,0.601,0.385,1.38,5.27,0.261,0.0659,8239,39.4,0.0932,1.049,1.913,0.188,154.3,1.037,0.392,1.91,27357,5.89,0.9229,21.496,0.0795,85.6,69.56,5.491,1.0091,0.492,17.13,1858
2023-04-22T13:00:00.000Z,2.492,1.022,5.46,20.19,36.5,7.142,696,10.906,121.3,0.603,0.389,1.38,5.27,0.261,0.0659,8198,39.5,0.0939,1.05,1.913,0.1881,154.3,1.036,0.392,1.91,27257,5.89,0.9229,21.369,0.0795,86.1,69.62,5.464,1.0088,0.493,17.14,1849.8
2023-04-22T14:00:00.000Z,2.504,1.026,5.54,20.36,36.9,7.163,697,10.978,122,0.608,0.393,1.38,5.31,0.262,0.0652,8227,39.8,0.095,1.061,1.939,0.1895,154.2,1.044,0.396,1.93,27436,5.93,0.9338,21.47,0.0801,86.1,70.23,5.505,1.0164,0.497,17.25,1865.7
2023-04-22T15:00:00.000Z,2.518,1.028,5.54,20.27,36.9,7.18,697,10.978,122,0.612,0.394,1.39,5.31,0.261,0.0656,8227,40.1,0.0949,1.062,1.939,0.1891,154.3,1.043,0.396,1.93,27459,5.96,0.9346,21.47,0.0803,86.7,70.29,5.521,1.0198,0.499,17.25,1865.7
2023-04-22T16:00:00.000Z,2.533,1.029,5.58,20.2,37,7.196,697,11.016,122.4,0.616,0.395,1.392,5.32,0.261,0.0656,8239,40.1,0.0948,1.062,1.941,0.1896,154.5,1.044,0.399,1.93,27635,5.96,0.9305,21.845,0.0807,87.2,70.23,5.519,1.0253,0.499,17.24,1876.3
2023-04-22T17:00:00.000Z,2.528,1.029,5.6,20.23,37.3,7.204,697,11.016,122.4,0.617,0.395,1.392,5.29,0.263,0.0656,8262,40,0.0948,1.069,1.941,0.1896,155.8,1.044,0.398,1.95,27704,5.96,0.9305,21.777,0.0807,87.2,70.34,5.519,1.0253,0.498,17.24,1881.2
2023-04-22T18:00:00.000Z,2.528,1.029,5.55,20.17,37.4,7.145,698,11.016,121.9,0.613,0.393,1.388,5.3,0.263,0.0656,8262,40,0.0948,1.069,1.941,0.1889,156,1.039,0.398,1.94,27579,5.96,0.9305,21.675,0.0807,87.2,70.28,5.484,1.018,0.498,17.18,1875.6
2023-04-22T19:00:00.000Z,2.528,1.028,5.55,20.17,37.4,7.174,701,11.016,122.4,0.615,0.393,1.388,5.32,0.264,0.066,8289,40,0.0948,1.069,1.933,0.1889,155.9,1.044,0.397,1.94,27652,5.94,0.9335,21.846,0.0807,87.2,70.44,5.504,1.0242,0.5,17.18,1875.8
2023-04-22T20:00:00.000Z,2.527,1.028,5.57,20.14,37.6,7.143,697,11.016,122.5,0.615,0.393,1.39,5.3,0.264,0.066,8289,39.9,0.0948,1.069,1.933,0.1889,156.5,1.043,0.396,1.94,27682,5.94,0.9307,21.846,0.0803,86.8,70.54,5.499,1.0234,0.499,17.14,1873.2
2023-04-22T21:00:00.000Z,2.514,1.028,5.55,20.14,37.4,7.143,697,11.013,122.3,0.617,0.395,1.39,5.27,0.263,0.066,8260,39.9,0.0948,1.069,1.926,0.1889,156.5,1.043,0.396,1.91,27648,5.94,0.9333,21.746,0.0803,87,70.37,5.481,1.0164,0.501,17.15,1870.8
2023-04-22T22:00:00.000Z,2.536,1.033,5.61,20.14,37.4,7.168,702,11.013,122.3,0.617,0.395,1.39,5.27,0.265,0.066,8328,39.9,0.0948,1.069,1.942,0.1889,156.5,1.05,0.396,1.91,27835,5.94,0.935,21.95,0.0803,87,70.78,5.481,1.0249,0.501,17.15,1876.5
2023-04-22T23:00:00.000Z,2.536,1.033,5.61,20.14,37.4,7.168,702,11.013,122.3,0.618,0.399,1.39,5.27,0.265,0.066,8328,39.9,0.0948,1.069,1.944,0.1889,157,1.05,0.396,1.93,27837,5.94,0.935,21.95,0.0803,87,70.83,5.481,1.0249,0.501,17.15,1879.1
2023-04-23T00:00:00.000Z,2.506,1.02,5.5,19.92,37.3,7.052,689,10.883,121.2,0.608,0.391,1.38,5.24,0.262,0.0658,8251,39.6,0.0943,1.054,1.923,0.1877,157,1.038,0.39,1.91,27492,5.89,0.9257,21.546,0.0794,85.9,69.92,5.44,1.0144,0.504,17.03,1857
2023-04-23T01:00:00.000Z,2.506,1.02,5.5,20.07,37.3,7.063,689,10.916,122.9,0.608,0.391,1.38,5.25,0.262,0.0658,8275,39.6,0.0943,1.064,1.918,0.1877,158.2,1.039,0.392,1.89,27589,5.89,0.9272,21.596,0.0794,85.9,69.92,5.44,1.0144,0.499,17.03,1858.1
2023-04-23T02:00:00.000Z,2.506,1.02,5.5,19.99,37.3,7.069,689,10.916,122.9,0.607,0.391,1.38,5.25,0.262,0.066,8275,39.6,0.0943,1.064,1.914,0.1873,158.8,1.039,0.392,1.89,27586,5.89,0.9272,21.596,0.0794,85.9,70.04,5.452,1.0131,0.499,17.04,1858.5
2023-04-23T03:00:00.000Z,2.506,1.028,5.5,20.11,37.3,7.069,689,10.916,122.9,0.611,0.391,1.38,5.25,0.262,0.066,8343,39.6,0.0943,1.064,1.914,0.1873,157.6,1.05,0.394,1.89,27574,5.89,0.9272,21.596,0.0794,85.9,70.04,5.452,1.0192,0.499,17.04,1869.1
2023-04-23T04:00:00.000Z,2.506,1.026,5.5,20.11,37.3,7.069,689,10.916,122.9,0.611,0.391,1.38,5.25,0.262,0.066,8343,39.6,0.0943,1.064,1.914,0.1873,157.6,1.05,0.393,1.89,27626,5.89,0.9272,21.596,0.0794,85.9,70.04,5.452,1.0192,0.499,17.04,1863.7
2023-04-23T05:00:00.000Z,2.506,1.026,5.5,20.11,37.3,7.069,692,10.931,122.9,0.611,0.391,1.38,5.25,0.262,0.066,8343,39.6,0.0943,1.064,1.914,0.1873,158.1,1.05,0.394,1.89,27604,5.89,0.9272,21.92,0.0794,85.9,70.04,5.452,1.0192,0.499,17.04,1869.1
2023-04-23T06:00:00.000Z,2.526,1.026,5.5,20.11,37.3,7.069,689,10.931,122.9,0.611,0.391,1.38,5.25,0.262,0.066,8343,39.6,0.0943,1.064,1.914,0.1873,158.1,1.05,0.394,1.89,27612,5.89,0.9272,21.92,0.0794,85.9,70.04,5.452,1.0192,0.499,17.04,1867.7
2023-04-23T07:00:00.000Z,2.52,1.026,5.5,20.06,37.3,7.126,689,10.932,122.9,0.611,0.391,1.393,5.34,0.262,0.066,8343,39.6,0.0943,1.064,1.914,0.1896,158.1,1.052,0.394,1.89,27718,5.89,0.9272,22.037,0.0806,86.8,70.04,5.507,1.0248,0.499,17.04,1875.8
2023-04-23T08:00:00.000Z,2.534,1.033,5.61,20.25,37.7,7.12,695,10.932,122.2,0.614,0.391,1.395,5.35,0.267,0.0666,8391,40.2,0.0943,1.064,1.914,0.1901,158.1,1.06,0.394,1.91,27703,5.95,0.9408,22.12,0.0802,86.8,70.04,5.525,1.0291,0.507,17.17,1873.8
2023-04-23T09:00:00.000Z,2.525,1.032,5.61,20.25,37.8,7.102,695,10.938,122.2,0.617,0.391,1.395,5.35,0.269,0.0665,8391,40.1,0.0943,1.064,1.914,0.1897,158.1,1.058,0.394,1.91,27662,5.98,0.9408,22.12,0.0802,86.8,70.83,5.525,1.0289,0.506,17.17,1870.9
2023-04-23T10:00:00.000Z,2.523,1.032,5.61,20.25,37.8,7.102,695,10.938,121.2,0.617,0.395,1.395,5.35,0.267,0.0665,8391,39.9,0.0943,1.064,1.914,0.1897,158.1,1.058,0.393,1.91,27527,5.98,0.9408,22.12,0.0802,86.8,70.83,5.49,1.0204,0.506,17.17,1867.2
2023-04-23T11:00:00.000Z,2.523,1.026,5.61,20.25,37.4,7.113,695,10.938,121.2,0.617,0.395,1.395,5.34,0.267,0.0667,8322,39.9,0.0943,1.064,1.914,0.1897,159.1,1.057,0.393,1.91,27609,5.98,0.9569,21.927,0.0802,86.8,70.36,5.49,1.0204,0.506,17.11,1873.1
2023-04-23T12:00:00.000Z,2.537,1.026,5.58,20.25,37.4,7.115,690,10.987,121.4,0.616,0.397,1.395,5.34,0.267,0.0667,8322,39.9,0.0943,1.064,1.941,0.1884,159.1,1.057,0.393,1.93,27644,5.98,0.9649,22.268,0.0802,86.8,70.36,5.49,1.0204,0.502,17.22,1876.1
2023-04-23T13:00:00.000Z,2.537,1.025,5.55,20.02,37.1,7.079,687,10.926,121.1,0.612,0.397,1.395,5.31,0.266,0.0667,8359,39.9,0.0943,1.064,1.932,0.1881,158.1,1.056,0.39,1.92,27674,5.98,0.9739,22.002,0.0803,86.8,70.48,5.484,1.0204,0.502,17.22,1874.6
2023-04-23T14:00:00.000Z,2.499,1.023,5.47,19.88,37.2,7.052,687,10.926,120.8,0.607,0.394,1.395,5.29,0.263,0.0667,8352,39.6,0.094,1.059,1.917,0.1877,158.4,1.048,0.389,1.92,27581,5.91,0.9597,21.799,0.0794,86.2,70.09,5.443,1.0108,0.5,17.02,1865.4
2023-04-23T15:00:00.000Z,2.471,1.019,5.38,19.64,37.2,6.971,682,10.817,120.2,0.604,0.392,1.395,5.25,0.263,0.0667,8352,39.2,0.0937,1.056,1.905,0.1852,158.4,1.041,0.385,1.92,27505,5.86,0.9468,21.55,0.0791,86,69.81,5.421,1.0014,0.494,16.87,1857.9
2023-04-23T16:00:00.000Z,2.482,1.018,5.41,19.76,36.9,7.032,683,10.861,120.3,0.606,0.391,1.365,5.3,0.261,0.0667,8344,39.4,0.0938,1.056,1.903,0.1861,157.4,1.042,0.388,1.91,27608,5.89,0.9487,21.611,0.0794,86.4,70.04,5.43,1.0076,0.495,16.92,1870
2023-04-23T17:00:00.000Z,2.485,1.018,5.36,19.69,36.9,6.998,680,10.861,120.3,0.605,0.391,1.365,5.3,0.261,0.0667,8331,39.4,0.0938,1.056,1.903,0.1864,157.4,1.042,0.388,1.91,27518,5.89,0.9464,21.611,0.0792,86.2,69.82,5.43,1.0076,0.492,16.76,1859.1
2023-04-23T18:00:00.000Z,2.424,0.997,5.28,19.4,36,6.913,670,10.636,118.4,0.591,0.38,1.346,5.16,0.256,0.066,8177,38.6,0.093,1.036,1.857,0.1827,157.4,1.025,0.38,1.88,27439,5.79,0.9289,21.053,0.0769,84.6,68.65,5.329,0.9834,0.487,16.55,1845.2
2023-04-23T19:00:00.000Z,2.441,1.008,5.35,19.4,36.2,6.933,670,10.631,118.4,0.599,0.383,1.357,5.22,0.259,0.066,8179,39,0.0935,1.042,1.877,0.1847,156.8,1.03,0.381,1.88,27513,5.79,0.9381,21.158,0.0783,85.3,69.36,5.356,0.9901,0.49,16.69,1851
2023-04-23T20:00:00.000Z,2.454,1.007,5.35,19.53,36.5,6.98,679,10.778,119,0.599,0.385,1.357,5.22,0.261,0.0662,8173,39,0.0938,1.042,1.886,0.1848,157.3,1.033,0.384,1.9,27529,5.85,0.9348,21.158,0.0778,85.6,68.96,5.363,0.9897,0.489,16.65,1849.1
2023-04-23T21:00:00.000Z,2.447,1.007,5.37,19.53,36.5,7.014,680,10.778,119,0.6,0.385,1.369,5.22,0.26,0.0665,8173,39.1,0.0938,1.042,1.88,0.1848,157.3,1.033,0.384,1.92,27538,5.86,0.9364,21.158,0.0778,85.6,68.96,5.363,0.998,0.489,16.65,1855.4
2023-04-23T22:00:00.000Z,2.473,1.014,5.4,19.53,36.9,7.025,680,10.794,119.1,0.607,0.39,1.376,5.22,0.262,0.0665,8203,39.4,0.0943,1.054,1.911,0.1866,157.3,1.044,0.385,1.92,27607,5.86,0.9446,21.404,0.0782,86,70.11,5.392,1.0012,0.489,16.82,1866.1
2023-04-23T23:00:00.000Z,2.48,1.014,5.4,19.53,36.9,7.025,680,10.794,119.1,0.607,0.39,1.376,5.22,0.261,0.0665,8262,39.4,0.0943,1.054,1.914,0.1866,157.3,1.044,0.389,1.91,27553,5.95,0.9446,21.519,0.0782,86,70.17,5.392,1.0022,0.489,16.82,1866.6
2023-04-24T00:00:00.000Z,2.487,1.016,5.45,19.76,36.9,7.176,692,10.819,119.4,0.609,0.39,1.376,5.25,0.261,0.0667,8228,39.4,0.0958,1.051,1.921,0.1886,157.3,1.038,0.391,1.91,27776,5.94,0.9476,21.725,0.079,87.6,70,5.451,1.0147,0.492,16.89,1876.4
2023-04-24T01:00:00.000Z,2.487,1.03,5.55,19.93,37.5,7.178,695,10.913,120.9,0.61,0.394,1.394,5.3,0.265,0.0667,8322,40.1,0.0958,1.069,1.935,0.1886,158.4,1.054,0.394,1.93,27832,5.97,0.9591,21.88,0.0798,87.8,71.06,5.482,1.0169,0.497,17.01,1880.7
2023-04-24T02:00:00.000Z,2.488,1.023,5.5,19.86,37.5,7.152,692,10.932,120.4,0.608,0.394,1.394,5.3,0.263,0.0668,8292,39.9,0.0955,1.067,1.923,0.1886,158.4,1.053,0.394,1.91,27719,5.95,0.9521,21.88,0.0798,87.7,70.8,5.486,1.0169,0.495,16.89,1867.9
2023-04-24T03:00:00.000Z,2.488,1.023,5.48,19.79,37.5,7.152,692,10.932,120.8,0.608,0.394,1.383,5.31,0.263,0.0668,8236,39.7,0.0955,1.067,1.923,0.1877,158.4,1.048,0.394,1.91,27764,5.98,0.947,21.88,0.0798,87.7,70.24,5.466,1.0169,0.492,16.87,1867.2
2023-04-24T04:00:00.000Z,2.488,1.023,5.48,19.79,37.5,7.152,692,10.932,120.8,0.608,0.394,1.383,5.31,0.26,0.0668,8236,39.7,0.0955,1.067,1.923,0.1877,158.4,1.048,0.394,1.91,27691,5.98,0.9453,21.618,0.0791,87.7,70.24,5.466,1.0169,0.492,16.87,1870.4
2023-04-24T05:00:00.000Z,2.488,1.014,5.48,19.63,37.5,7.132,688,10.844,120.8,0.608,0.394,1.383,5.31,0.26,0.0668,8233,39.7,0.0955,1.067,1.902,0.1877,158.4,1.045,0.388,1.91,27673,5.98,0.9453,21.618,0.0791,87.2,70.24,5.466,1.0169,0.492,16.87,1862.3
2023-04-24T06:00:00.000Z,2.443,1.01,5.48,19.63,36.8,7.067,683,10.844,120,0.593,0.386,1.383,5.25,0.256,0.0658,8145,39.2,0.0955,1.052,1.89,0.1877,158.4,1.036,0.388,1.9,27556,5.88,0.9241,21.539,0.0784,87.6,69.36,5.441,0.9943,0.485,16.69,1845.2
2023-04-24T07:00:00.000Z,2.432,1.008,5.32,19.49,36.9,7.049,682,10.795,120,0.597,0.386,1.368,5.22,0.259,0.0663,8173,39.4,0.0932,1.048,1.888,0.1857,158.4,1.045,0.388,1.88,27444,5.93,0.9216,21.229,0.0789,87.1,69.32,5.415,0.9913,0.488,16.69,1844.8
2023-04-24T08:00:00.000Z,2.432,1.007,5.32,19.42,37,7.11,682,10.795,120,0.595,0.386,1.36,5.21,0.259,0.0659,8111,39.5,0.0932,1.048,1.877,0.1844,158.4,1.038,0.388,1.87,27213,5.93,0.9286,21.379,0.0784,86.4,68.94,5.382,0.9825,0.484,16.72,1835.8
2023-04-24T09:00:00.000Z,2.456,1.005,5.32,19.44,37.3,7.178,682,10.71,120.1,0.598,0.386,1.364,5.21,0.258,0.0662,8145,39.4,0.0932,1.048,1.887,0.1857,158.4,1.043,0.385,1.89,27294,5.93,0.9272,21.383,0.0785,86.4,69.12,5.395,0.9901,0.486,16.68,1842
2023-04-24T10:00:00.000Z,2.465,1.011,5.35,19.62,37.2,7.166,686,10.756,120.4,0.601,0.388,1.37,5.22,0.26,0.0666,8195,39.6,0.0939,1.044,1.896,0.186,157.7,1.051,0.386,1.88,27401,5.94,0.928,21.49,0.0788,87.3,69.42,5.381,0.9914,0.492,16.86,1844.3
2023-04-24T11:00:00.000Z,2.465,1.011,5.35,19.62,37.2,7.213,686,10.802,120.4,0.602,0.392,1.37,5.22,0.26,0.0666,8227,39.6,0.0939,1.044,1.915,0.1867,157.7,1.05,0.388,1.88,27557,5.94,0.928,21.597,0.0791,87.5,70.13,5.409,0.9948,0.492,17.02,1849.6
2023-04-24T12:00:00.000Z,2.491,1.014,5.4,19.64,37,7.189,691,10.846,120.9,0.604,0.392,1.376,5.3,0.259,0.0666,8232,39.6,0.0945,1.051,1.914,0.1875,157.7,1.05,0.388,1.89,27505,5.94,0.928,21.704,0.0791,87.7,69.94,5.43,0.9985,0.491,17.02,1847.8
2023-04-24T13:00:00.000Z,2.517,1.019,5.45,19.64,37.1,7.243,697,10.955,121.4,0.608,0.393,1.376,5.3,0.261,0.0666,8264,39.8,0.0945,1.059,1.931,0.1885,158.4,1.056,0.393,1.89,27615,5.97,0.9465,21.937,0.0796,88.2,70.26,5.447,1.0067,0.491,17.15,1869.5
